sigungu,bunji,bonbun,bubun,buildingname,type,area,contract_year_month,contract_day,bondfee,rentmoney,floor,buildyear,address
서울특별시 강서구 가양동,146-19,0146,0019,아트리버빌,전세,29.69,202009,18,20000,0,2,2016,양천로51길 13-6
서울특별시 강서구 가양동,237-1,0237,0001,아트리버빌 5차,전세,29.93,202009,18,21000,0,5,2018,양천로47나길 48-10
서울특별시 강서구 가양동,237-1,0237,0001,아트리버빌 5차,전세,29.93,202009,19,21500,0,6,2018,양천로47나길 48-10
서울특별시 강서구 가양동,237-1,0237,0001,아트리버빌 5차,전세,29.79,202009,24,22000,0,6,2018,양천로47나길 48-10
서울특별시 강서구 가양동,146-29,0146,0029,아트리버빌(146-29),전세,26.49,202009,2,17000,0,3,2016,강서로76길 11-10
서울특별시 강서구 가양동,239-13,0239,0013,아트빌,전세,43.92,202009,24,16000,0,2,2008,양천로47가길 39-4
서울특별시 강서구 가양동,146-40,0146,0040,와이에스타운,전세,12.1,202009,22,9600,0,5,2015,강서로76길 11-3
서울특별시 강서구 공항동,655-10,0655,0010,(655-10),전세,51.48,202009,10,9000,0,4,2014,송정로4길 50-7
서울특별시 강서구 공항동,665-12,0665,0012,DH 팰리스,전세,29.84,202009,23,18600,0,4,2017,방화대로7나길 32-12
서울특별시 강서구 공항동,659-5,0659,0005,고야드빌라,전세,29.12,202009,25,19000,0,3,2017,방화대로7가길 33
서울특별시 강서구 공항동,673-1,0673,0001,공간아트빌,월세,36.82,202009,21,3000,35,4,2007,방화대로5나길 23
서울특별시 강서구 공항동,650-2,0650,0002,그린힐캐슬,전세,40.29,202009,23,16000,0,4,2019,남부순환로11가길 113
서울특별시 강서구 공항동,657-2,0657,0002,꾸밈하우스(657-2),월세,33.11,202009,1,6000,28,4,2012,방화대로7가길 63
서울특별시 강서구 공항동,673-10,0673,0010,마곡대림밸리,전세,26.41,202009,26,23000,0,3,2019,방화대로5다길 4-1
서울특별시 강서구 공항동,673-10,0673,0010,마곡대림밸리,전세,29.55,202009,28,23500,0,3,2019,방화대로5다길 4-1
서울특별시 강서구 공항동,680-5,0680,0005,마곡블루힐,전세,29.95,202009,15,24300,0,6,2020,방화대로5다길 30
서울특별시 강서구 공항동,680-5,0680,0005,마곡블루힐,전세,24.48,202009,16,23100,0,4,2020,방화대로5다길 30
서울특별시 강서구 공항동,680-5,0680,0005,마곡블루힐,전세,24.48,202009,19,22700,0,2,2020,방화대로5다길 30
서울특별시 강서구 공항동,680-5,0680,0005,마곡블루힐,전세,24.48,202009,22,22900,0,3,2020,방화대로5다길 30
서울특별시 강서구 공항동,680-5,0680,0005,마곡블루힐,전세,24.7,202009,23,21900,0,6,2020,방화대로5다길 30
서울특별시 강서구 공항동,41-56,0041,0056,마이바움,월세,12.06,202009,16,500,40,2,2010,공항대로8길 12-4
서울특별시 강서구 공항동,41-56,0041,0056,마이바움,월세,12.05,202009,18,3000,20,5,2010,공항대로8길 12-4
서울특별시 강서구 공항동,54-3,0054,0003,삼익마곡스테이(54-3),전세,29.14,202009,20,19320,0,3,2018,송정로 46-9
서울특별시 강서구 공항동,54-3,0054,0003,삼익마곡스테이(54-3),전세,29.14,202009,20,19320,0,3,2018,송정로 46-9
서울특별시 강서구 공항동,685-3,0685,0003,선화빌라,전세,35.12,202009,11,13000,0,2,2008,방화대로7길 59-20
서울특별시 강서구 공항동,45-14,0045,0014,세종에어포트원,전세,24.41,202009,16,19800,0,12,2018,방화동로 18-7
서울특별시 강서구 공항동,45-14,0045,0014,세종에어포트원,전세,24.41,202009,19,21000,0,14,2018,방화동로 18-7
서울특별시 강서구 공항동,677-12,0677,0012,스카이빌,전세,16.08,202009,12,6000,0,3,2010,방화대로5길 34
서울특별시 강서구 공항동,677-12,0677,0012,스카이빌,전세,14.96,202009,12,6000,0,3,2010,방화대로5길 34
서울특별시 강서구 공항동,22-52,0022,0052,아이디움,전세,39.27,202009,24,23000,0,2,2016,공항대로7라길 12
서울특별시 강서구 공항동,1377,1377,0000,에스엠파크빌,전세,26.34,202009,3,24000,0,8,2018,공항대로4길 11
서울특별시 강서구 공항동,1377,1377,0000,에스엠파크빌,전세,24.03,202009,18,21800,0,5,2018,공항대로4길 11
서울특별시 강서구 공항동,55-3,0055,0003,올림푸스,전세,41.16,202009,23,25000,0,5,2014,송정로 46-43
서울특별시 강서구 공항동,53-121,0053,0121,올림푸스(가나동),전세,29.94,202009,24,13500,0,2,2011,송정로6길 24-3
서울특별시 강서구 공항동,53-121,0053,0121,올림푸스(가나동),전세,29.94,202009,24,13500,0,2,2011,송정로6길 24-3
서울특별시 강서구 공항동,663-6,0663,0006,웰스파크빌,전세,29.85,202009,26,17500,0,6,2016,방화대로7나길 14
서울특별시 강서구 공항동,679-7,0679,0007,위하우스,전세,25.34,202009,8,22800,0,6,2020,방화대로5다길 28
서울특별시 강서구 공항동,683-11,0683,0011,위하우스,전세,36.96,202009,15,22900,0,2,2016,방화대로7길 53-13
서울특별시 강서구 공항동,683-11,0683,0011,위하우스,전세,35.48,202009,19,25800,0,4,2016,방화대로7길 53-13
서울특별시 강서구 공항동,679-7,0679,0007,위하우스,전세,26.22,202009,26,25000,0,2,2020,방화대로5다길 28
서울특별시 강서구 공항동,679-7,0679,0007,위하우스,전세,25.34,202009,26,23000,0,4,2020,방화대로5다길 28
서울특별시 강서구 공항동,41-1,0041,0001,중앙캐슬,전세,29.99,202009,10,18300,0,5,2015,공항대로4가길 13-5
서울특별시 강서구 공항동,55-9,0055,0009,중앙하우스,전세,15.51,202009,5,5500,0,3,2012,송정로4길 11
서울특별시 강서구 공항동,55-9,0055,0009,중앙하우스,전세,15.51,202009,5,5500,0,3,2012,송정로4길 11
서울특별시 강서구 공항동,55-9,0055,0009,중앙하우스,전세,15.51,202009,14,5500,0,3,2012,송정로4길 11
서울특별시 강서구 공항동,35,0035,0000,청도맨션가동,전세,63.472,202009,24,21000,0,1,2001,공항대로8길 27-15
서울특별시 강서구 공항동,683-13,0683,0013,하늘채,월세,46.46,202009,8,5000,20,5,2012,방화대로7길 53-7
서울특별시 강서구 내발산동,674-9,0674,0009,(674-9),월세,46.98,202009,4,2500,57,2,2001,우장산로6길 41
서울특별시 강서구 내발산동,677-24,0677,0024,(677-24),월세,39.495,202009,8,4000,40,4,2003,우장산로2길 42
서울특별시 강서구 내발산동,687-31,0687,0031,(687-31),전세,34.84,202009,28,7500,0,1,1988,강서로47마길 37-41
서울특별시 강서구 내발산동,670-29,0670,0029,더제니스타운,전세,38.62,202009,11,30000,0,4,2016,우장산로4길 12
서울특별시 강서구 내발산동,703-22,0703,0022,덕수리더스빌101동,전세,50.58,202009,28,16000,0,2,2002,강서로48길 34
서울특별시 강서구 내발산동,703-23,0703,0023,덕수리더스빌102동,전세,54.78,202009,11,23000,0,2,2002,우장산로2길 57-23
서울특별시 강서구 내발산동,678-27,0678,0027,동해빌라(678-27),월세,36.98,202009,1,10000,19,2,1991,공항대로36길 119
서울특별시 강서구 내발산동,678-27,0678,0027,동해빌라(678-27),전세,36.98,202009,22,14000,0,3,1991,공항대로36길 119
서울특별시 강서구 내발산동,709-28,0709,0028,래파크,월세,43.02,202009,14,5000,50,4,2008,강서로47다길 49
서울특별시 강서구 내발산동,709-28,0709,0028,래파크,전세,56.88,202009,19,24000,0,2,2008,강서로47다길 49
서울특별시 강서구 내발산동,670-48,0670,0048,로얄빌리지,전세,81.93,202009,18,27000,0,3,1994,우장산로2길 21-7
서울특별시 강서구 내발산동,745,0745,0000,마곡수명산파크8단지,전세,84.53,202009,24,39900,0,2,2006,수명로2길 108
서울특별시 강서구 내발산동,672-9,0672,0009,범진빌라,전세,53.9,202009,26,15750,0,2,1991,우장산로8길 16
서울특별시 강서구 내발산동,677-16,0677,0016,삼익타운빌,월세,59.1,202009,12,1000,90,4,2011,우장산로2길 32
서울특별시 강서구 내발산동,675-8,0675,0008,서울호서문화타운생활관,전세,14.91,202009,4,8000,0,2,2012,우장산로4길 26
서울특별시 강서구 내발산동,650-7,0650,0007,세명더클래스,전세,28.41,202009,11,23500,0,2,2018,강서로52길 82
서울특별시 강서구 내발산동,709-10,0709,0010,스페이스빌,전세,34.45,202009,19,27000,0,3,2018,강서로47나길 34
서울특별시 강서구 내발산동,674-30,0674,0030,스페이스빌(674-30),전세,39.68,202009,1,22000,0,6,2012,우장산로6길 29
서울특별시 강서구 내발산동,718-16,0718,0016,신우베스트빌나동,전세,40.96,202009,26,16000,0,3,2002,강서로 279-49
서울특별시 강서구 내발산동,699-1,0699,0001,쏘홈아트빌,전세,29.97,202009,22,17000,0,4,2012,강서로47다길 5
서울특별시 강서구 내발산동,703-29,0703,0029,올림푸스(703-29),전세,34.48,202009,26,21500,0,5,2012,강서로48길 42
서울특별시 강서구 내발산동,693-12,0693,0012,우성아트빌5차A동,전세,36.45,202009,18,19950,0,2,2013,강서로45길 145
서울특별시 강서구 내발산동,690-14,0690,0014,진주캐슬,전세,55.75,202009,8,28000,0,2,2012,강서로47바길 35
서울특별시 강서구 내발산동,699-17,0699,0017,청솔리더스,전세,29.84,202009,9,23500,0,3,2017,강서로47나길 8
서울특별시 강서구 내발산동,695-5,0695,0005,청솔펠리체 101동102동103동105동,전세,33.95,202009,10,18000,0,3,2016,강서로47라길 38
서울특별시 강서구 내발산동,695-5,0695,0005,청솔펠리체 101동102동103동105동,전세,41.28,202009,18,21000,0,3,2016,강서로47라길 38
서울특별시 강서구 내발산동,661,0661,0000,청우주택,전세,59,202009,9,25000,0,5,2012,공항대로42길 51-2
서울특별시 강서구 내발산동,651-5,0651,0005,한신위너스,전세,28.55,202009,9,26000,0,4,2018,강서로52길 58
서울특별시 강서구 내발산동,651-5,0651,0005,한신위너스,전세,28.55,202009,9,26000,0,4,2018,강서로52길 58
서울특별시 강서구 내발산동,651-5,0651,0005,한신위너스,전세,28.55,202009,9,26000,0,4,2018,강서로52길 58
서울특별시 강서구 내발산동,710-28,0710,0028,한신위너스(710-2829),전세,29.59,202009,12,24000,0,6,2018,강서로47다길 48-18
서울특별시 강서구 내발산동,658-1,0658,0001,호경아트빌,전세,56.18,202009,12,24500,0,6,2003,공항대로38길 82
서울특별시 강서구 내발산동,684-11,0684,0011,효성주택,월세,36.09,202009,9,500,30,-1,1989,공항대로36가길 23-58
서울특별시 강서구 등촌동,515-24,0515,0024,515-24,전세,29.79,202009,12,16000,0,3,2014,등촌로39가길 36
서울특별시 강서구 등촌동,719,0719,0000,719,전세,38.65,202009,3,25000,0,5,2015,등촌로 177
서울특별시 강서구 등촌동,646-46,0646,0046,WealthVill,월세,39.05,202009,3,2100,4,4,2014,화곡로66길 186-23
서울특별시 강서구 등촌동,643-21,0643,0021,가나아델리움,전세,38.04,202009,20,27000,0,4,2015,화곡로66길 132
서울특별시 강서구 등촌동,656-34,0656,0034,가람,전세,29.99,202009,9,23000,0,5,2017,공항대로45가길 26-8
서울특별시 강서구 등촌동,533-17,0533,0017,거산하이빌(533-17),전세,29.05,202009,28,24000,0,4,2015,등촌로55길 48
서울특별시 강서구 등촌동,662-8,0662,0008,녹십초훼미리타운9동,월세,61.16,202009,23,13000,15,4,2003,화곡로63길 73
서울특별시 강서구 등촌동,365-184,0365,0184,대명월드,전세,49.25,202009,29,17000,0,2,2008,공항대로58가길 72-23
서울특별시 강서구 등촌동,656-25,0656,0025,동서타운(656-25),월세,40.11,202009,16,2000,65,3,2002,공항대로45가길 26-5
서울특별시 강서구 등촌동,721,0721,0000,동양하우징,전세,23.38,202009,10,28300,0,8,2019,등촌로 65
서울특별시 강서구 등촌동,515-44,0515,0044,두보하이츠빌라,전세,59.61,202009,19,16000,0,1,1988,등촌로39가길 42
서울특별시 강서구 등촌동,515-44,0515,0044,두보하이츠빌라,전세,53.22,202009,25,7500,0,3,1988,등촌로39가길 42
서울특별시 강서구 등촌동,642-9,0642,0009,디아인스(642-9),전세,37.39,202009,23,25000,0,4,2014,화곡로64길 85
서울특별시 강서구 등촌동,643-16,0643,0016,라테라스(643-16),전세,24.11,202009,14,26000,0,2,2020,화곡로66길 126
서울특별시 강서구 등촌동,643-16,0643,0016,라테라스(643-16),전세,33.51,202009,29,37000,0,3,2020,화곡로66길 126
서울특별시 강서구 등촌동,662-2,0662,0002,레오하우스,월세,20.116,202009,17,500,43,2,2012,화곡로61길 94
서울특별시 강서구 등촌동,671-5,0671,0005,메종드남광,전세,37.69,202009,28,35000,0,7,2020,강서로56길 56
서울특별시 강서구 등촌동,532-13,0532,0013,명품준펠리체,전세,29.99,202009,15,22500,0,6,2015,등촌로55길 29
서울특별시 강서구 등촌동,530-5,0530,0005,목원하이츠빌B,전세,63.57,202009,17,17500,0,2,2002,공항대로58가길 47
서울특별시 강서구 등촌동,506-6,0506,0006,살렘하우스,월세,13.14,202009,25,500,35,6,2014,등촌로57길 11
서울특별시 강서구 등촌동,518-8,0518,0008,삼성파크빌(518-8),전세,66.54,202009,3,14500,0,2,2001,등촌로39마길 42
서울특별시 강서구 등촌동,365-175,0365,0175,서우하이빌,전세,27.29,202009,2,22400,0,2,2018,등촌로51길 90
서울특별시 강서구 등촌동,365-175,0365,0175,서우하이빌,월세,23.47,202009,16,10000,35,6,2018,등촌로51길 90
서울특별시 강서구 등촌동,653,0653,0000,세븐빌,전세,51.62,202009,18,32000,0,6,2017,공항대로51길 24
서울특별시 강서구 등촌동,365-25,0365,0025,신구아트빌라,전세,36.78,202009,1,10000,0,2,1990,공항대로58나길 39
서울특별시 강서구 등촌동,522-11,0522,0011,신우스타힐스,전세,26.81,202009,5,19950,0,5,2016,등촌로39라길 9
서울특별시 강서구 등촌동,534-2,0534,0002,씨엘하임,전세,12.32,202009,11,8500,0,6,2012,공항대로 476
서울특별시 강서구 등촌동,533-19,0533,0019,어반하우스,전세,25.38,202009,9,24000,0,4,2017,공항대로58가길 23
서울특별시 강서구 등촌동,654-34,0654,0034,에덴빌리지,전세,36.39,202009,15,12000,0,5,2002,공항대로51길 17-29
서울특별시 강서구 등촌동,523-37,0523,0037,예림홈타운,월세,50.79,202009,8,5000,70,4,2008,등촌로39나길 19
서울특별시 강서구 등촌동,530-19,0530,0019,오성트레빌,전세,51.08,202009,16,20000,0,3,2006,등촌로53길 54
서울특별시 강서구 등촌동,522-32,0522,0032,유명아트빌,전세,53.07,202009,2,20000,0,3,2004,등촌로39라길 25
서울특별시 강서구 등촌동,649,0649,0000,정원주택가동,월세,47.01,202009,7,9000,35,3,1988,공항대로57길 12
서울특별시 강서구 등촌동,532-3,0532,0003,제니스알앤시빌,전세,27.57,202009,2,22500,0,2,2016,공항대로58길 34
서울특별시 강서구 등촌동,532-3,0532,0003,제니스알앤시빌,전세,26.98,202009,25,22000,0,5,2016,공항대로58길 34
서울특별시 강서구 등촌동,641-16,0641,0016,창방누리빌,전세,71.715,202009,24,26500,0,5,2008,화곡로66길 64
서울특별시 강서구 등촌동,572-15,0572,0015,트리빌리지,전세,38.81,202009,8,24100,0,2,2016,등촌로13가길 7
서울특별시 강서구 등촌동,662-4,0662,0004,포에버빌,전세,39.055,202009,16,25500,0,4,2015,화곡로63길 83
서울특별시 강서구 등촌동,648-11,0648,0011,한울에이치밸리움2차아파트,전세,27.19,202009,14,14500,0,6,2020,공항대로59가길 10
서울특별시 강서구 등촌동,510-2,0510,0002,한울팰리스,전세,23.84,202009,10,22500,0,5,2017,등촌로 211
서울특별시 강서구 등촌동,568-37,0568,0037,해피트리움,전세,42.94,202009,13,20000,0,2,2016,등촌로35가길 19
서울특별시 강서구 등촌동,506-38,0506,0038,현대트윈빌(506-38),전세,44.12,202009,1,17000,0,2,2003,공항대로58길 23
서울특별시 강서구 등촌동,518-14,0518,0014,형지C&C타운,전세,29.08,202009,15,16000,0,2,2012,등촌로39마길 30-4
서울특별시 강서구 마곡동,7-6,0007,0006,보배하나빌(가동),전세,54.78,202009,15,17000,0,4,2001,양천로47길 60-32
서울특별시 강서구 마곡동,327-53,0327,0053,신안(327-53),전세,69.93,202009,15,15000,0,3,1984,방화대로34길 120
서울특별시 강서구 마곡동,6-4,0006,0004,청람아트빌,전세,27.33,202009,9,18900,0,5,2018,양천로47길 60-23
서울특별시 강서구 방화동,606-45,0606,0045,(606-45),월세,65.49,202009,21,9000,25,1,2002,금낭화로3길 17
서울특별시 강서구 방화동,614-122,0614,0122,(614-122),전세,38.37,202009,4,12000,0,4,1999,개화동로25길 71-8
서울특별시 강서구 방화동,249-190,0249,0190,JS뷰,전세,19.96,202009,1,19000,0,6,2018,초원로 68
서울특별시 강서구 방화동,249-190,0249,0190,JS뷰,전세,19.96,202009,1,19000,0,6,2018,초원로 68
서울특별시 강서구 방화동,493-4,0493,0004,개화빌라,전세,62.84,202009,10,20000,0,3,2001,양천로3길 18
서울특별시 강서구 방화동,453-30,0453,0030,갤럭시 트윈빌2동,전세,36.52,202009,15,30000,0,6,2018,양천로17길 27-2
서울특별시 강서구 방화동,249-29,0249,0029,그린나래타운,월세,48.54,202009,26,1000,80,4,2012,방화동로 92-19
