"sigungu","bungi","bonbun","bubun","buildingName","area","daejiarea","dealyearmonth","dealDay","dealAmount","floor","buildYear","roadname"
"경기도 고양덕양구 관산동","207-12","0207","0012","(삼성빌라 22동","36.375","18.63","202009","21","8,300","3","1991","통일로781번길 47-4"
"경기도 고양덕양구 관산동","580-1","0580","0001","가온빌리지","44.73","47.5","202009","21","11,000","3","2013","고골길83번길 21-26"
"경기도 고양덕양구 관산동","472-1","0472","0001","굿모닝빌F동","56.54","56.4","202009","11","10,500","2","2012","통일로940번길 79-3"
"경기도 고양덕양구 관산동","541-11","0541","0011","대성빌라","36.53","34.25","202009","29","4,000","4","1991","동헌로3번길 31"
"경기도 고양덕양구 관산동","546-5","0546","0005","부강주택A동","59.43","65.09","202009","12","8,500","1","2001","동헌로3번길 65"
"경기도 고양덕양구 관산동","207-2","0207","0002","삼성빌라 11동","33.16","20.43","202009","2","7,000","2","1991","통일로781번길 42-16"
"경기도 고양덕양구 관산동","247-13","0247","0013","세인주택6동","36.4","27.75","202009","12","8,150","2","1990","통일로799번길 42-12"
"경기도 고양덕양구 관산동","145","0145","0000","세종명가102동","60.425","37.89","202009","29","15,300","1","2017","통일로726번길 78"
"경기도 고양덕양구 관산동","338-70","0338","0070","신풍빌라라동","36.03","20.36","202009","16","6,000","2","1990","통일로794번길 24-8"
"경기도 고양덕양구 관산동","133-1","0133","0001","안산","44.01","35.71","202009","2","5,500","4","1990","통일로742번길 57"
"경기도 고양덕양구 관산동","133-1","0133","0001","안산","44.01","35.71","202009","25","5,900","1","1990","통일로742번길 57"
"경기도 고양덕양구 관산동","617-10","0617","0010","엘리시아102동","47.92","53.5","202009","12","9,500","2","2014","고골길 138-14"
"경기도 고양덕양구 관산동","145-1","0145","0001","자성빌라","40.92","31.95","202009","9","4,500","3","1991","통일로726번길 74-7"
"경기도 고양덕양구 관산동","548-9","0548","0009","정우빌라 5","35.92","20.99","202009","10","4,000","4","1992","동헌로23번길 61-3"
"경기도 고양덕양구 관산동","163-24","0163","0024","정원주택(163-24)","36.37","20.88","202009","29","7,650","1","1989","통일로 734-4"
"경기도 고양덕양구 관산동","625-2","0625","0002","제일편안한세상A동","50.13","59.13","202009","14","14,500","3","2017","고골길 107-16"
"경기도 고양덕양구 관산동","687-46","0687","0046","플러스타운(687-46)","59.58","65.6","202009","29","13,300","2","2003","동헌로1번길 13"
"경기도 고양덕양구 관산동","190-3","0190","0003","허스(다동)","58.68","52.13","202009","3","13,400","2","1985","통일로759번길 14"
"경기도 고양덕양구 관산동","190-4","0190","0004","허스(라동)","36.97","28.2","202009","9","6,000","1","1985","통일로759번길 15"
"경기도 고양덕양구 내유동","298-8","0298","0008","내유펜타곤2동","52.56","58.75","202009","2","21,000","4","2016","통일로1102번길 20"
"경기도 고양덕양구 내유동","694-17","0694","0017","리치빌리지(101동,102동)","56.97","56.54","202009","16","13,600","2","2013","유산길17번길 67-8"
"경기도 고양덕양구 내유동","398-8","0398","0008","명품그린타운(102동)","43.11","48.25","202009","14","9,600","1","2013","통일로1031번길 514-3"
"경기도 고양덕양구 내유동","646-33","0646","0033","신성아트빌라(646-33)","40.32","46.8","202009","10","8,000","1","1999","유산길 20-14"
"경기도 고양덕양구 내유동","656","0656","0000","에덴빌라트","37.5775","40.13","202009","10","7,000","1","2001","유산길37번길 17"
"경기도 고양덕양구 내유동","752-20","0752","0020","우리빌리지204동205동","74.52","90.99","202009","17","25,700","4","2017","유산길 89"
"경기도 고양덕양구 내유동","662-1","0662","0001","유니콘빌리지(662-1)","39.51","44.8","202009","14","7,300","3","2002","유산길37번길 29"
"경기도 고양덕양구 내유동","271-3","0271","0003","이노빌A(271-3)","57.585","51.1","202009","12","15,000","4","2013","내유길 52"
"경기도 고양덕양구 내유동","626-5","0626","0005","코리아 타운","57.94","65.87","202009","29","10,500","4","2013","유산길 46-29"
"경기도 고양덕양구 내유동","626-3","0626","0003","코리아타운(626-3)","65.84","72.13","202009","9","13,900","3","2011","유산길 46-42"
"경기도 고양덕양구 내유동","626-8","0626","0008","코리아타운(626-8)","58.515","64.63","202009","5","13,500","1","2011","유산길 46-37"
"경기도 고양덕양구 내유동","676-1","0676","0001","킹스빌타운2차(676-1)","39.96","38.93","202009","10","8,500","3","2001","통일로 1276-17"
"경기도 고양덕양구 내유동","676-79","0676","0079","킹스빌타운2차(676-79)","37.82","43.74","202009","10","7,000","3","2001","통일로 1276-8"
"경기도 고양덕양구 내유동","637-12","0637","0012","킹스빌타운3차(637-12)","59.92","55.09","202009","3","10,000","3","2002","유산길42번길 43"
"경기도 고양덕양구 내유동","637-33","0637","0033","킹스빌타운3차(637-33)","59.92","56.47","202009","19","12,800","4","2002","유산길42번길 72"
"경기도 고양덕양구 내유동","668-6","0668","0006","휴그린(668-6)","66.51","69.93","202009","2","16,000","1","2012","유산길17번길 48-10"
"경기도 고양덕양구 대자동","136-16","0136","0016","대자파크뷰2차(201동)","69.16","91.05","202009","15","17,500","1","2015","호국로1427번길 76-9"
"경기도 고양덕양구 대장동","322-1","0322","0001","진교헌A동","39.4","30.05","202009","18","25,800","2","2019","대장길 18-22"
"경기도 고양덕양구 덕은동","9-219","0009","0219","그레이프힐2동","72.08","59.16","202009","4","22,400","2","2015","중앙로62번길 61"
"경기도 고양덕양구 덕은동","9-223","0009","0223","펠리체하임5동","61.48","46.64","202009","11","23,000","3","2016","중앙로64번길 28-42"
"경기도 고양덕양구 동산동","47-51","0047","0051","동산그린빌1차(B동)","84.88","69.28","202009","9","29,500","4","2014","고양대로2002번길 32-7"
"경기도 고양덕양구 동산동","343","0343","0000","동산마을화성파크드림PATIO","59.9978","85.21","202009","4","59,500","4","2016","동산1로 50"
"경기도 고양덕양구 동산동","343","0343","0000","동산마을화성파크드림PATIO","59.998","85.21","202009","26","49,700","3","2016","동산1로 50"
"경기도 고양덕양구 동산동","56-134","0056","0134","서연빌리지102동","54.27","52.25","202009","21","36,700","4","2016","고양대로1978번길 30"
"경기도 고양덕양구 동산동","194-6","0194","0006","세인트캐슬104동","63.833","50.42","202009","27","28,000","2","2017","고양대로1912번길 51"
"경기도 고양덕양구 벽제동","512-63","0512","0063","늘푸른마을 103동","58.44","64.18","202009","3","11,900","1","2009","보광로 76"
"경기도 고양덕양구 벽제동","512-62","0512","0062","늘푸른마을102동","53.88","59.17","202009","26","10,900","1","2009","보광로 78-6"
"경기도 고양덕양구 벽제동","335-10","0335","0010","오엔씨블루힐5","34.26","52.5","202009","8","6,300","2","2002","혜음로 207-38"
"경기도 고양덕양구 벽제동","335-10","0335","0010","오엔씨블루힐5","34.26","52.5","202009","28","7,000","1","2002","혜음로 207-38"
"경기도 고양덕양구 삼송동","128-301","0128","0301","S.펠리체","62.5","47.8","202009","15","27,000","2","2015","신도2길 64"
"경기도 고양덕양구 삼송동","84-59","0084","0059","아느칸빌","55.3","49.09","202009","24","27,800","2","2014","삼송로139번길 44"
"경기도 고양덕양구 삼송동","134-13","0134","0013","파크원","70.33","69.17","202009","3","42,000","2","2018","세솔로2길 20"
"경기도 고양덕양구 성사동","404-11","0404","0011","명림그린빌라(404-11)","38.25","25.46","202009","21","7,000","1","1989","호국로812번길 77"
"경기도 고양덕양구 성사동","519-10","0519","0010","오복다세대(519-10)","35.76","29.44","202009","27","10,300","2","1988","마상로153번길 7"
"경기도 고양덕양구 성사동","408-38","0408","0038","원당하이츠빌(408-38)","36.9","25.93","202009","23","22,500","1","2002","고양대로1407번길 46-5"
"경기도 고양덕양구 성사동","408-39","0408","0039","원당하이츠빌(408-39)","35.41","28.19","202009","19","22,000","2","2002","고양대로1407번길 46-7"
"경기도 고양덕양구 성사동","488-40","0488","0040","종건그린빌라(488-40)","47.88","48.8","202009","21","20,000","2","1986","고양대로1407번길 69"
"경기도 고양덕양구 성사동","488-66","0488","0066","주봉빌라가동(488-66)","36.51","22.38","202009","18","9,300","-1","1990","고양대로1395번길 80"
"경기도 고양덕양구 성사동","503","0503","0000","초원1차(503)","45.03","38.42","202009","10","21,300","3","1984","마상로154번길 34"
"경기도 고양덕양구 용두동","385-4","0385","0004","서인빌리지105동","43.23","39.97","202009","5","27,000","4","2018","화랑로332번길 30-2"
"경기도 고양덕양구 원흥동","410-9","0410","0009","엘리제 104동,105동","55.24","66.2","202009","24","45,800","4","2020","고양대로1730번길 128"
"경기도 고양덕양구 주교동","619-5","0619","0005","그린빌하우스(619-5)A동","66.66","26.32","202009","25","19,000","5","2002","마상로134번길 27"
"경기도 고양덕양구 주교동","303-6","0303","0006","그린힐타운 106동","37.08","22.1","202009","28","13,800","2","2002","마상로63번길 29-1"
"경기도 고양덕양구 주교동","618-20","0618","0020","금산다세대(618-20)가동","37.1","23.13","202009","28","10,000","-1","1989","마상로134번길 26"
"경기도 고양덕양구 주교동","622","0622","0000","대진6차(622)","35.785","18.97","202009","21","8,700","3","1989","마상로 134"
"경기도 고양덕양구 주교동","579-15","0579","0015","대진주택(579-15)나동","35.31","36.15","202009","21","9,000","2","1988","마상로108번길 7-1"
"경기도 고양덕양구 주교동","302-3","0302","0003","동우빌라(302-3) 2동","36.25","23.41","202009","14","10,600","1","1990","마상로57번길 26"
"경기도 고양덕양구 주교동","564-6","0564","0006","무지개빌라","44.55","38.6","202009","28","18,800","3","1986","원당로113번길 60-4"
"경기도 고양덕양구 주교동","565-1","0565","0001","부궁빌라(565-1)C동","36.29","27.72","202009","23","13,500","-1","1990","원당로113번길 36-7"
"경기도 고양덕양구 주교동","562-17","0562","0017","삼화하이츠빌라(562-17)다동","133.59","71.91","202009","29","32,500","2","1995","원당로101번길 102"
"경기도 고양덕양구 주교동","587-12","0587","0012","세인다세대(587-12)바동","35.4","23.53","202009","15","10,500","3","1989","원당로59번길 30-1"
"경기도 고양덕양구 주교동","571-10","0571","0010","세인주택(571-10)나동","36.12","18.43","202009","1","8,700","1","1989","원당로113번길 29"
"경기도 고양덕양구 주교동","311","0311","0000","중앙하이빌(311)","60.095","28.75","202009","15","15,500","5","2003","마상로75번길 22"
"경기도 고양덕양구 주교동","309-11","0309","0011","현대그린빌라(309-11)8동","36.46","24.25","202009","18","11,400","1","1991","마상로63번길 14-13"
"경기도 고양덕양구 주교동","571-1","0571","0001","효자빌라(571-1)","49.5","51.6","202009","10","15,000","1","1985","원당로101번길 40-12"
"경기도 고양덕양구 토당동","406-40","0406","0040","대정빌라(406-40)","31.81","20.97","202009","8","24,000","3","1989","행당로 28-7"
"경기도 고양덕양구 토당동","82-5","0082","0005","두성빌라","51.45","26.04","202009","5","25,000","4","1991","토당로162번길 52"
"경기도 고양덕양구 토당동","849-4","0849","0004","성림주택(849-4)","66.13","38.75","202009","3","19,500","4","1992","지도로92번길 59"
"경기도 고양덕양구 토당동","36-25","0036","0025","오복타운105동","58.24","27.33","202009","22","19,500","4","2003","지도로 81"
"경기도 고양덕양구 토당동","874-7","0874","0007","청송주택(874-7)","50.42","25.43","202009","26","29,000","2","1991","행당로11번길 25-9"
"경기도 고양덕양구 행신동","220-10","0220","0010","대남다세대(220-10)","36.38","22.38","202009","23","11,900","-1","1989","행신로325번길 17"
"경기도 고양덕양구 행신동","644-26","0644","0026","대호빌라(644-26)","39.72","30","202009","4","11,900","1","1990","충장로103번길 166-8"
"경기도 고양덕양구 행신동","644-55","0644","0055","대호빌라(644-55)","36.18","30","202009","17","6,500","-1","1990","충장로103번길 166-10"
"경기도 고양덕양구 행신동","644-56","0644","0056","대호빌라(644-56)","35.76","24.38","202009","10","13,000","3","1990","충장로103번길 166-12"
"경기도 고양덕양구 행신동","644-56","0644","0056","대호빌라(644-56)","35.76","24.38","202009","13","13,000","1","1990","충장로103번길 166-12"
"경기도 고양덕양구 행신동","223-10","0223","0010","동하빌라(223-10)","41.28","29.59","202009","23","21,700","2","1991","행신로311번길 23"
"경기도 고양덕양구 행신동","634-11","0634","0011","무궁화연립(634-11)","48.78","46.07","202009","25","15,900","4","1993","충장로103번길 70"
"경기도 고양덕양구 행신동","637-88","0637","0088","밀양주택(637-88)","31.59","23.77","202009","24","9,348","1","1988","충장로117번길 15-10"
"경기도 고양덕양구 행신동","1091","1091","0000","신동아파밀리에타운하우스","139.75","165.26","202009","13","64,700","4","2008","서정로 37"
